smi,r,fr_0,ci_beta
C[C@H]1COCCN(C2(C#N)CCN(C)CC2)C1,2.1413660049438477,2.1413660049438477,43.5157470703125
Nc1c([N+](=O)[O-])cnn1-c1ccc2c(c1)OCCO2,2.1408581733703613,2.1408581733703613,13.978009223937988
c1ccc(CCCCc2cc3n(n2)CCO3)cc1,2.140712261199951,2.140712261199951,17.407657623291016
C[C@]1(O)CCCN(c2c(F)ccnc2F)CC1,2.139539957046509,2.139539957046509,52.7963752746582
C[C@H]1COCCN(Cc2cnn3c2OCCC3)C1,2.1394357681274414,2.1394357681274414,8.630305290222168
C[C]1C[C@@H](C)CN(c2cnn3c2OCCC3)C1,2.1388397216796875,2.1388397216796875,8.18674087524414
OCCCCCCCCCCN1C[C@H]2CNC[C@H]2C1,2.1387486457824707,2.1387486457824707,4.905013084411621
CN1C[C@@H]2CN(c3cnn4c3OCCC4)C[C@@H]2C1,2.1377511024475098,2.1377511024475098,17.034711837768555
Fc1cccc(F)c1N1CC[C@@H]([C@@H]2CCOC2)C1,2.137519121170044,2.137519121170044,5.554711818695068
O=C1OCC[C@@]12CCN(c1ccc([N+](=O)[O-])s1)C2,2.137515068054199,2.137515068054199,26.55710792541504
Cc1nn(N2CCOC[C@H](C)C2)nc1[N+](=O)[O-],2.1366066932678223,2.1366066932678223,16.691730499267578
C[C@H]1CN(CCC2(C#N)CCN(C)CC2)CCO1,2.1365795135498047,2.1365795135498047,39.54261779785156
Fc1ccc(Cl)nc1-c1ccc2c(c1)OCO2,2.1349096298217773,2.1349096298217773,3.0872738361358643
CS(=O)(=O)c1ccc(CCCCCCCCC#N)s1,2.134577512741089,2.134577512741089,9.918170928955078
C[C@@]1(O)CCCN(c2c(F)ccnc2F)CC1,2.1339259147644043,2.1339259147644043,14.655330657958984
OCCCCCCCCc1cnn2c1OCCC2,2.133500099182129,2.133500099182129,4.138941764831543
CC1CCN(c2ccc3c(c2)OCCO3)CC1,2.1332836151123047,2.1332836151123047,24.899192810058594
O=[N+]([O-])c1ccc(-c2ccc3c(c2)OCCO3)o1,2.133009910583496,2.133009910583496,10.28684139251709
C[C@H]1COCCN(Oc2ccc3c(c2)OCCO3)C1,2.1321682929992676,2.1321682929992676,27.95433807373047
O=C1OCC[C@]12CCN(c1ccc([N+](=O)[O-])s1)C2,2.1312508583068848,2.1312508583068848,9.748286247253418
CC(C)S(=O)(=O)CCCCCCN1C[C@H](O)[C@@H](O)C1,2.131082773208618,2.131082773208618,9.318840980529785
Cc1ccc(CCCCCC[C@H]2CC2(F)F)o1,2.1309187412261963,2.1309187412261963,2.00836181640625
O=C1OCC[C@@]12CCN(c1cnn3c1OCCC3)C2,2.130869150161743,2.1308693885803223,46.45631408691406
CN1CCC(C#N)(Oc2cnn3c2OCCC3)CC1,2.130593776702881,2.130593776702881,50.02267837524414
C[C@H]1COCCN(CCc2ccc([N+](=O)[O-])s2)C1,2.130450963973999,2.13045072555542,23.623748779296875
N#C[C@H]1CN(c2cnn3c2OCCC3)CCO1,2.1303350925445557,2.1303350925445557,10.845199584960938
CN1CCC(C#N)(Oc2ccc(S(C)(=O)=O)s2)CC1,2.130307197570801,2.130307197570801,20.678668975830078
C[C@@H]1C[C@@H](C)CN(c2cnn3c2OCCC3)C1,2.12983775138855,2.12983775138855,24.353450775146484
C[C@@H]1CCCN(CCCCN2CCSCC2)C1,2.1297333240509033,2.1297333240509033,3.3202149868011475
CN1C[C]2CN(c3c(F)ccnc3F)C[C@H]2C1,2.1296885013580322,2.1296885013580322,14.447514533996582
Cc1nnccc1Oc1ccc2c(c1)OCCO2,2.129241943359375,2.129241943359375,13.373401641845703
CS(=O)(=O)CCCCN1CC[C@@]2(CCOC2=O)C1,2.1287004947662354,2.1287004947662354,39.43156814575195
CS(=O)(=O)c1ccc(-c2ccc3c(c2)OCCO3)s1,2.1283531188964844,2.1283531188964844,56.92991256713867
N#Cc1ccc(-c2c(F)cccc2F)cc1Cl,2.1282033920288086,2.1282033920288086,5.066392421722412
CN1CC[C@H]2CN(c3ncc(Cl)n3C)C[C@H]2C1,2.127659797668457,2.127659797668457,11.043237686157227
C[C@H]1COCCN(Oc2c(F)ccnc2F)C1,2.12630558013916,2.12630558013916,31.062753677368164
C[C@H]1CN(c2ccc3c(c2)OCCO3)CCN1,2.1256895065307617,2.1256895065307617,20.534608840942383
C[C@H]1COCCN(n2cnc(C#N)cc2=O)C1,2.1252012252807617,2.1252012252807617,31.330751419067383
CC(C)(CCCCN1CCOC1=O)S(C)(=O)=O,2.1247951984405518,2.1247951984405518,10.234980583190918
C[C@H]1N(CCCCS(C)(=O)=O)CCOC1(C)C,2.124526262283325,2.124526262283325,17.387868881225586
C[C]1C[C@@H](O)CN(c2ccc(S(C)(=O)=O)s2)C1,2.1245102882385254,2.1245102882385254,8.170614242553711
N#CCCCCOc1ccc2c(c1)OCCO2,2.123962640762329,2.123962640762329,16.363576889038086
O=C1OCC[C@@]12CCN(c1ccc(Cl)cn1)C2,2.1238110065460205,2.1238110065460205,13.889620780944824
C[C@@H]1C[C@H](C)CN(Oc2ccc3c(c2)OCCO3)C1,2.1238045692443848,2.1238045692443848,26.767486572265625
C[C@@H](CCC1(C#N)CCN(C)CC1)Cn1cccn1,2.1236748695373535,2.1236748695373535,11.575431823730469
Cc1cc(C2(C#N)CCN(C)CC2)c(C)n1C,2.1215596199035645,2.1215596199035645,8.500747680664062
C[C@H]1N(c2ccc3c(c2)OCCO3)CCOC1(C)C,2.1215360164642334,2.1215360164642334,5.555453777313232
CN1C[C]2CN(c3ccc4c(c3)OCCO4)C[C@H]2C1,2.12013840675354,2.12013840675354,19.677597045898438
C[C@]1(O)CCCN(c2ccc(C#N)c(Cl)c2)CC1,2.11875581741333,2.11875581741333,18.77782440185547
C[C]1C[C@@H](O)CN(c2cnn3c2OCCC3)C1,2.1185309886932373,2.1185312271118164,12.76003360748291
N#Cc1ccc(-c2ccc3c(c2)OCCO3)cc1Cl,2.1180076599121094,2.1180076599121094,42.338043212890625
C[C]1CN(CCCCCCS(C)(=O)=O)CCO1,2.1175293922424316,2.1175293922424316,16.968103408813477
C[C@H]1COCCN(CCc2ccc(S(C)(=O)=O)s2)C1,2.1168274879455566,2.1168274879455566,32.497596740722656
C[C@H]1COCCN(C[C@@H]2[C@H]3CCO[C@@H]3C23CCC3)C1,2.116116762161255,2.116116762161255,4.459994792938232
c1cc2c(cc1-c1cnn3c1OCCC3)OCCO2,2.1159579753875732,2.1159579753875732,29.394872665405273
c1nn2c(c1N1CCC3(CCNC3)CC1)OCCC2,2.115586042404175,2.115586042404175,9.018552780151367
N#Cc1ccc(Oc2ccc(Cl)cn2)cc1Cl,2.115291118621826,2.115291118621826,8.462196350097656
N#Cc1ncn(-c2ccc3c(c2)OCCO3)n1,2.115215301513672,2.115215301513672,4.216309070587158
Cc1cc(N2CCC[C@@](C)(O)CC2)ncc1C#N,2.11519718170166,2.11519718170166,2.4180476665496826
CCS(=O)(=O)C[C@H](C)c1ccc2c(c1)OCCO2,2.1147544384002686,2.1147544384002686,12.482625961303711
c1cc(CCCc2ccc3c(c2)OCCO3)sn1,2.1144111156463623,2.1144111156463623,8.91896915435791
Fc1ccnc(F)c1Oc1cnn2c1OCCC2,2.113100528717041,2.113100528717041,45.4048957824707
N#CCCCCCCCn1ncc([N+](=O)[O-])c1N,2.1127638816833496,2.1127638816833496,6.8741230964660645
C[C@H]1COCCN(n2ncc([N+](=O)[O-])c2N)C1,2.112680196762085,2.112680196762085,17.159839630126953
C[C@H]1COCCN(CCN2C[C@H](O)[C@@H](O)C2)C1,2.1124155521392822,2.112415313720703,13.09099006652832
CS(=O)(=O)CCCCCCCCc1cncs1,2.1118996143341064,2.1118996143341064,12.245699882507324
c1cc2c(cc1CCC[C]1CCCO1)OCCO2,2.111607074737549,2.111607074737549,13.551629066467285
C[C@]1(O)CCCN(c2cc(Cl)ncc2F)CC1,2.111503839492798,2.111504077911377,13.287744522094727
C[C@@]1(O)CCCN(c2ccc(C#N)c(Cl)c2)CC1,2.1114253997802734,2.1114253997802734,19.46388053894043
CCCCC[C](C)CCC1(C#N)CCN(C)CC1,2.1111154556274414,2.1111154556274414,12.88779067993164
CN1CC[C@@H]2[C@@H](CCCN2c2cc3n(n2)CCO3)C1,2.11100697517395,2.11100697517395,10.36237907409668
c1ccc2c(c1)CCN2c1cc2n(n1)CCO2,2.110908031463623,2.110908031463623,22.32729721069336
C[C@H]1COCCN(ON2CCOC[C@H](C)C2)C1,2.1105737686157227,2.1105737686157227,45.2164421081543
CN1CCC(C#N)(OCCCCS(C)(=O)=O)CC1,2.1103932857513428,2.1103932857513428,35.84023666381836
O=C1OCC[C@@]12CCN(c1ccccc1Cl)C2,2.110212564468384,2.110212564468384,6.831174373626709
CN1C[C@@H]2CN(c3ccc(S(C)(=O)=O)s3)C[C@@H]2C1,2.110067367553711,2.110067367553711,10.397180557250977
O=C(c1ccc2c(c1)OCCO2)C(F)(F)F,2.1099538803100586,2.1099538803100586,11.568597793579102
N#CCCCCCCC[C@H]1CCCC12OCCO2,2.1093709468841553,2.1093709468841553,8.976372718811035
CC(C)S(=O)(=O)CCCN1CCCOC[C@H]1C,2.1089839935302734,2.1089839935302734,13.853588104248047
Cc1nc(CCC2(C#N)CCN(C)CC2)oc1C,2.108672618865967,2.108672618865967,18.730484008789062
CCCCC[C@@H](C)c1ccc2c(c1)OCCO2,2.1086580753326416,2.1086580753326416,51.562599182128906
C#CCCCCCCCc1c(F)ccnc1F,2.1086385250091553,2.1086385250091553,31.147611618041992
C[C@H]1CN(CCCC[C@@H]2CCCCO2)C[C]1O,2.1083476543426514,2.1083476543426514,7.108582019805908
Fc1ccnc(F)c1N1CC[C@H]([C@@H]2CCOC2)C1,2.1081836223602295,2.1081836223602295,32.01124572753906
C[C@H](O)CCCCCCc1cnn2c1OCCC2,2.107409954071045,2.107409954071045,9.221806526184082
C[C@H]1COCCN(Oc2ccc(S(C)(=O)=O)s2)C1,2.107313394546509,2.107313394546509,24.496732711791992
Cc1cc(N2CCOC[C@H](C)C2)c2cnn(C)c2n1,2.1071879863739014,2.1071879863739014,14.791160583496094
CN1CC[C@@H]2[C@@H](CCCN2c2cnn(C)c2Cl)C1,2.1070079803466797,2.1070079803466797,16.685420989990234
C[C@@H](O)CCCCCN1CCC[C@](C)(O)CC1,2.106419086456299,2.106419086456299,10.524463653564453
Cc1nnc(CCN2CCC[C@](C)(O)CC2)o1,2.106093168258667,2.106093168258667,19.900938034057617
Clc1cnc(-c2ccc3c(c2)OCCO3)cn1,2.1059517860412598,2.1059517860412598,12.570995330810547
Cn1cnc([N+](=O)[O-])c1-c1ccc2c(c1)OCCO2,2.105814218521118,2.105814218521118,63.135955810546875
Cn1ncc(-c2ccc3c(c2)OCCO3)c1Cl,2.1050145626068115,2.1050145626068115,28.37356185913086
C[C@H]1COCCN(c2c(F)ccnc2F)C1,2.104489326477051,2.104489326477051,57.553627014160156
Cn1ncc(CCCCC(C)(C)S(C)(=O)=O)c1Cl,2.1044654846191406,2.1044654846191406,16.6873779296875
C[C]1CN(c2cnn3c2OCCC3)C[C@H](C)S1,2.1017940044403076,2.1017940044403076,8.118613243103027
CN1CCC(C#N)(Oc2ccc([N+](=O)[O-])s2)CC1,2.1012353897094727,2.1012353897094727,46.444419860839844
N#Cc1cnccc1-c1ccc2c(c1)OCCO2,2.1010098457336426,2.1010098457336426,18.158964157104492
Fc1ccc(CCc2ccc3c(c2)OCCO3)cc1,2.099909782409668,2.099909782409668,13.435511589050293
NC(=O)C1=NO[C@H](CCCCCCCC(=O)O)C1,2.0997190475463867,2.0997190475463867,2.772714614868164
C[C@H]1CCOCCN1c1c([N+](=O)[O-])ncn1C,2.099369525909424,2.099369525909424,10.220108032226562
C[C@@H]1COCCN(CC[C]2CC(=O)N(C)C2)C1,2.09871244430542,2.09871244430542,3.5647475719451904
Cn1cnc([N+](=O)[O-])c1N1CC[C@@]2(CCOC2=O)C1,2.098684787750244,2.098684787750244,1.429341197013855
N#Cc1c(F)cc(-c2cnn3c2OCCC3)cc1F,2.0985448360443115,2.0985448360443115,0.21636655926704407
O=[N+]([O-])c1nonc1-c1ccc2c(c1)OCCO2,2.0984809398651123,2.0984809398651123,12.477696418762207
C[C](O)CCCS(=O)(=O)C[C@H](C)N1CCOC1=O,2.0982697010040283,2.0982697010040283,8.557908058166504
C[C@]1(O)CCCN(c2nc(Cl)ccc2F)CC1,2.09818959236145,2.09818959236145,7.525575637817383
Cc1cc(C(=O)C2=NN3CCCN=C3N2)c(C)n1C,2.0981218814849854,2.0981218814849854,2.8243532180786133
Cc1cc(N2C[C]3CCC[C@@H](C3)C2)c(C)n1C,2.097797393798828,2.097797393798828,5.941618919372559
c1cc2c(cc1-c1ccc3c(c1)OCCO3)OCCO2,2.097572088241577,2.097571849822998,12.402975082397461
C=C(Cl)CCCCCC(=O)ON1CCOC[C@H](C)C1,2.0973823070526123,2.0973823070526123,8.274648666381836
C[C@H]1COCCN(CCc2cc([N+](=O)[O-])no2)C1,2.0973105430603027,2.0973105430603027,20.149023056030273
O=C(O)CCCCCCCc1cnn2c1OCCC2,2.0972347259521484,2.0972347259521484,15.411088943481445
C[C@H]1COCCN(CCc2c(F)ccnc2F)C1,2.0971484184265137,2.0971484184265137,26.057743072509766
C[C@H]1N(c2c(F)ccnc2F)CCOC1(C)C,2.0969607830047607,2.0969607830047607,8.436771392822266
C=CC[C@H](CO)COC1(C#N)CCN(C)CC1,2.0967655181884766,2.0967655181884766,31.986061096191406
CC[C](CCCN1CCC[C@](C)(O)CC1)C(=O)O,2.0966551303863525,2.0966551303863525,14.864317893981934
C#CC1(O)CN(c2ccc3c(c2)OCCO3)C1,2.096593141555786,2.096593141555786,14.213592529296875
C[C@H]1COCCN(c2nc(Cl)ccc2F)C1,2.096565008163452,2.096565008163452,8.469510078430176
O=C1OCC[C@@]12CCN(Oc1c(F)ccnc1F)C2,2.0965163707733154,2.0965163707733154,18.341773986816406
C[C@H]1COCCN(CCN2C[C](O)[C@@H](O)C2)C1,2.0964488983154297,2.0964488983154297,14.2488431930542
CC(C)[C@](F)(CCCN1CCOCC[C@@H]1C)C(=O)O,2.096313238143921,2.096313238143921,12.159543991088867
CCCCC[C@H](C)c1ccc2c(c1)OCCO2,2.0955896377563477,2.0955896377563477,15.100555419921875
C[C@H]1COCCN(ON2CCC[C@](C)(O)CC2)C1,2.0955493450164795,2.0955493450164795,29.09465789794922
Fc1ccnc(F)c1-c1cnn2c1OCCC2,2.0953609943389893,2.0953609943389893,26.321487426757812
C[C@H]1CN(c2ccc3c(c2)OCCO3)CCO1,2.0952889919281006,2.0952889919281006,35.37113571166992
CN1CCC(C#N)(c2ccc(S(C)(=O)=O)s2)CC1,2.095250129699707,2.095250129699707,52.146812438964844
C[C@H]1COCCN(N2CCC[C@](C)(O)CC2)C1,2.0948784351348877,2.0948784351348877,62.429298400878906
C[C@H]1CN(c2ccc(C#N)c(Cl)c2)CCO1,2.0948474407196045,2.0948474407196045,55.04133224487305
Cn1ncn(-c2ccc3c(c2)OCCO3)c1=O,2.0945770740509033,2.0945770740509033,3.393185615539551
CS(=O)(=O)CCCCN1CCn2nccc2C1,2.0941638946533203,2.094163656234741,2.7725307941436768
C[C@H]1COCCN(Oc2cnn3c2OCCC3)C1,2.0939056873321533,2.0939056873321533,31.16099739074707
CN1CCC(C#N)(Oc2c([N+](=O)[O-])ncn2C)CC1,2.0933375358581543,2.0933375358581543,45.327110290527344
O=c1c(Cl)c(Cl)cnn1-c1cnn2c1OCCC2,2.0931687355041504,2.0931687355041504,13.577422142028809
Cc1nonc1N1CCC[C@H]2CN(C)CC[C@H]21,2.0930678844451904,2.0930678844451904,14.246766090393066
C[C@H]1COCCN(CCCc2nonc2[N+](=O)[O-])C1,2.0927610397338867,2.0927610397338867,9.990500450134277
Cc1nnccc1CCC1(C#N)CCN(C)CC1,2.0924947261810303,2.092494487762451,45.98200225830078
CC(C)[C@@H](CCCCN1CCC[C@@H](C)C1)C(N)=O,2.092233180999756,2.092233180999756,5.590986251831055
C[C]1C[C@H](C)CN(C2(C#N)CCN(C)CC2)C1,2.0920443534851074,2.0920441150665283,44.9188232421875
CCC(C)(C)C(=O)CCCN1CCN[C](C)C1,2.0907986164093018,2.0907986164093018,5.387490272521973
